experiment,stops,seed,vehicles,method,stage,cost,optimum,gap_pct,seconds
B,16,1207,1,qpso warm,finished,100.8379,95.956,5.0876,0.28
B,16,1207,1,route search 3 s,finished,95.956,95.956,0.0,2.74
B,16,1208,1,qpso cold,raw,87.2079,82.8374,5.276,0.29
B,16,1208,1,qpso cold,finished,87.2079,82.8374,5.276,0.29
B,16,1208,1,pso cold,raw,95.6642,82.8374,15.4843,0.29
B,16,1208,1,pso cold,finished,82.8374,82.8374,0.0,0.29
B,16,1208,1,ga cold,raw,92.7519,82.8374,11.9686,1.44
B,16,1208,1,ga cold,finished,83.6407,82.8374,0.9698,1.44
B,16,1208,1,qpso warm,raw,86.4045,82.8374,4.3062,0.24
B,16,1208,1,qpso warm,finished,86.4045,82.8374,4.3062,0.24
B,16,1208,1,route search 3 s,finished,82.8374,82.8374,0.0,2.67
B,16,1209,1,qpso cold,raw,70.6833,70.1872,0.7068,0.28
B,16,1209,1,qpso cold,finished,70.6833,70.1872,0.7068,0.28
B,16,1209,1,pso cold,raw,121.5245,70.1872,73.1433,0.24
B,16,1209,1,pso cold,finished,71.0654,70.1872,1.2512,0.24
B,16,1209,1,ga cold,raw,75.5282,70.1872,7.6096,1.42
B,16,1209,1,ga cold,finished,75.5282,70.1872,7.6096,1.42
B,16,1209,1,qpso warm,raw,70.5463,70.1872,0.5116,0.27
B,16,1209,1,qpso warm,finished,70.5463,70.1872,0.5116,0.27
B,16,1209,1,route search 3 s,finished,70.1872,70.1872,0.0,3.02
B,16,1210,1,qpso cold,raw,71.3951,65.2779,9.3711,0.25
B,16,1210,1,qpso cold,finished,65.2779,65.2779,0.0,0.25
B,16,1210,1,pso cold,raw,79.6606,65.2779,22.033,0.21
B,16,1210,1,pso cold,finished,65.2779,65.2779,0.0,0.21
B,16,1210,1,ga cold,raw,71.0933,65.2779,8.9087,1.51
B,16,1210,1,ga cold,finished,65.2779,65.2779,0.0,1.51
B,16,1210,1,qpso warm,raw,65.2779,65.2779,0.0,0.24
B,16,1210,1,qpso warm,finished,65.2779,65.2779,0.0,0.24
B,16,1210,1,route search 3 s,finished,65.2779,65.2779,0.0,3.05
B,16,1211,1,qpso cold,raw,84.0021,70.5282,19.1042,0.26
B,16,1211,1,qpso cold,finished,70.5282,70.5282,0.0,0.26
B,16,1211,1,pso cold,raw,106.1699,70.5282,50.5354,0.24
B,16,1211,1,pso cold,finished,74.2937,70.5282,5.3389,0.24
B,16,1211,1,ga cold,raw,75.2747,70.5282,6.7299,2.93
B,16,1211,1,ga cold,finished,75.2747,70.5282,6.7299,2.93
B,16,1211,1,qpso warm,raw,72.0459,70.5282,2.1518,1.96
B,16,1211,1,qpso warm,finished,72.0459,70.5282,2.1518,1.96
B,16,1211,1,route search 3 s,finished,70.5282,70.5282,0.0,3.0
B,16,1212,1,qpso cold,raw,84.9379,84.9379,0.0,0.28
B,16,1212,1,qpso cold,finished,84.9379,84.9379,0.0,0.28
B,16,1212,1,pso cold,raw,101.7248,84.9379,19.7638,0.23
B,16,1212,1,pso cold,finished,87.0258,84.9379,2.4582,0.23
B,16,1212,1,ga cold,raw,92.5291,84.9379,8.9374,1.52
B,16,1212,1,ga cold,finished,91.2565,84.9379,7.4392,1.52
B,16,1212,1,qpso warm,raw,85.2974,84.9379,0.4233,0.26
B,16,1212,1,qpso warm,finished,85.2974,84.9379,0.4233,0.26
B,16,1212,1,route search 3 s,finished,84.9379,84.9379,0.0,2.61
B,16,1213,1,qpso cold,raw,88.6789,74.2906,19.3676,0.28
B,16,1213,1,qpso cold,finished,77.5546,74.2906,4.3935,0.28
B,16,1213,1,pso cold,raw,81.6591,74.2906,9.9184,0.26
B,16,1213,1,pso cold,finished,81.6591,74.2906,9.9184,0.26
B,16,1213,1,ga cold,raw,81.3445,74.2906,9.4949,1.43
B,16,1213,1,ga cold,finished,79.6639,74.2906,7.2328,1.43
B,16,1213,1,qpso warm,raw,74.2906,74.2906,0.0,0.31
B,16,1213,1,qpso warm,finished,74.2906,74.2906,0.0,0.31
B,16,1213,1,route search 3 s,finished,74.2906,74.2906,0.0,2.52
B,16,1214,1,qpso cold,raw,65.5563,60.2596,8.7898,0.27
B,16,1214,1,qpso cold,finished,65.5563,60.2596,8.7898,0.27
B,16,1214,1,pso cold,raw,78.9953,60.2596,31.0916,0.27
B,16,1214,1,pso cold,finished,66.0583,60.2596,9.6229,0.27
B,16,1214,1,ga cold,raw,70.8543,60.2596,17.5818,1.45
B,16,1214,1,ga cold,finished,70.8543,60.2596,17.5818,1.45
B,16,1214,1,qpso warm,raw,60.5386,60.2596,0.463,0.27
B,16,1214,1,qpso warm,finished,60.5386,60.2596,0.463,0.27
B,16,1214,1,route search 3 s,finished,60.2596,60.2596,0.0,2.65
B,16,1215,1,qpso cold,raw,89.9015,81.0839,10.8747,0.27
B,16,1215,1,qpso cold,finished,89.9015,81.0839,10.8747,0.27
B,16,1215,1,pso cold,raw,92.2303,81.0839,13.7467,0.23
B,16,1215,1,pso cold,finished,81.0839,81.0839,0.0,0.23
B,16,1215,1,ga cold,raw,98.4851,81.0839,21.4608,1.56
B,16,1215,1,ga cold,finished,98.4851,81.0839,21.4608,1.56
B,16,1215,1,qpso warm,raw,86.6552,81.0839,6.8711,0.28
B,16,1215,1,qpso warm,finished,86.6552,81.0839,6.8711,0.28
B,16,1215,1,route search 3 s,finished,81.0839,81.0839,0.0,2.49
B,16,1216,1,qpso cold,raw,93.7729,90.2731,3.8769,0.29
B,16,1216,1,qpso cold,finished,90.6743,90.2731,0.4445,0.29
B,16,1216,1,pso cold,raw,108.5036,90.2731,20.1948,0.22
B,16,1216,1,pso cold,finished,90.7497,90.2731,0.528,0.22
B,16,1216,1,ga cold,raw,97.3994,90.2731,7.8942,1.54
B,16,1216,1,ga cold,finished,90.7497,90.2731,0.528,1.54
B,16,1216,1,qpso warm,raw,90.6743,90.2731,0.4445,0.26
B,16,1216,1,qpso warm,finished,90.6743,90.2731,0.4445,0.26
B,16,1216,1,route search 3 s,finished,90.2731,90.2731,0.0,2.36
B,16,1217,1,qpso cold,raw,78.5358,71.6348,9.6336,0.26
B,16,1217,1,qpso cold,finished,78.5358,71.6348,9.6336,0.26
B,16,1217,1,pso cold,raw,106.4095,71.6348,48.5445,0.21
B,16,1217,1,pso cold,finished,74.0561,71.6348,3.3801,0.21
B,16,1217,1,ga cold,raw,92.9373,71.6348,29.7376,1.47
B,16,1217,1,ga cold,finished,71.6348,71.6348,0.0,1.47
B,16,1217,1,qpso warm,raw,71.9584,71.6348,0.4518,0.31
B,16,1217,1,qpso warm,finished,71.9584,71.6348,0.4518,0.31
B,16,1217,1,route search 3 s,finished,71.6348,71.6348,0.0,2.84
B,16,1218,1,qpso cold,raw,88.1571,87.4529,0.8052,0.25
B,16,1218,1,qpso cold,finished,87.4529,87.4529,0.0,0.25
B,16,1218,1,pso cold,raw,97.0695,87.4529,10.9963,0.24
B,16,1218,1,pso cold,finished,90.9626,87.4529,4.0132,0.24
B,16,1218,1,ga cold,raw,90.7057,87.4529,3.7194,1.58
B,16,1218,1,ga cold,finished,90.0015,87.4529,2.9143,1.58
B,16,1218,1,qpso warm,raw,100.7048,87.4529,15.1531,0.28
B,16,1218,1,qpso warm,finished,100.7048,87.4529,15.1531,0.28
B,16,1218,1,route search 3 s,finished,87.4529,87.4529,0.0,2.55
B,16,1219,1,qpso cold,raw,73.3591,56.7224,29.3302,0.3
B,16,1219,1,qpso cold,finished,56.7224,56.7224,0.0,0.3
B,16,1219,1,pso cold,raw,77.9173,56.7224,37.3661,0.27
B,16,1219,1,pso cold,finished,58.7899,56.7224,3.645,0.27
B,16,1219,1,ga cold,raw,65.2108,56.7224,14.9649,1.64
B,16,1219,1,ga cold,finished,65.2108,56.7224,14.9649,1.64
B,16,1219,1,qpso warm,raw,56.7224,56.7224,0.0,0.28
B,16,1219,1,qpso warm,finished,56.7224,56.7224,0.0,0.28
B,16,1219,1,route search 3 s,finished,56.7224,56.7224,0.0,2.73
B,16,1220,1,qpso cold,raw,73.7638,71.617,2.9976,0.27
B,16,1220,1,qpso cold,finished,73.7638,71.617,2.9976,0.27
B,16,1220,1,pso cold,raw,78.0761,71.617,9.0189,0.22
B,16,1220,1,pso cold,finished,75.4038,71.617,5.2876,0.22
B,16,1220,1,ga cold,raw,87.3491,71.617,21.9669,1.62
B,16,1220,1,ga cold,finished,73.7638,71.617,2.9976,1.62
B,16,1220,1,qpso warm,raw,71.617,71.617,0.0,0.3
B,16,1220,1,qpso warm,finished,71.617,71.617,0.0,0.3
B,16,1220,1,route search 3 s,finished,71.617,71.617,0.0,2.53
B,16,1221,1,qpso cold,raw,76.6764,74.9199,2.3445,0.28
B,16,1221,1,qpso cold,finished,76.6764,74.9199,2.3445,0.28
B,16,1221,1,pso cold,raw,100.6508,74.9199,34.3445,0.26
B,16,1221,1,pso cold,finished,74.9199,74.9199,0.0,0.26
B,16,1221,1,ga cold,raw,97.8253,74.9199,30.5732,1.62
B,16,1221,1,ga cold,finished,74.9199,74.9199,0.0,1.62
B,16,1221,1,qpso warm,raw,74.9199,74.9199,0.0,0.3
B,16,1221,1,qpso warm,finished,74.9199,74.9199,0.0,0.3
B,16,1221,1,route search 3 s,finished,74.9199,74.9199,0.0,2.59
B,16,1222,1,qpso cold,raw,90.671,85.4195,6.1479,0.33
B,16,1222,1,qpso cold,finished,85.4195,85.4195,0.0,0.33
B,16,1222,1,pso cold,raw,100.6886,85.4195,17.8754,0.24
B,16,1222,1,pso cold,finished,92.1885,85.4195,7.9244,0.24
B,16,1222,1,ga cold,raw,95.1665,85.4195,11.4108,1.59
B,16,1222,1,ga cold,finished,85.4263,85.4195,0.0079,1.59
B,16,1222,1,qpso warm,raw,86.549,85.4195,1.3223,0.29
B,16,1222,1,qpso warm,finished,86.549,85.4195,1.3223,0.29
B,16,1222,1,route search 3 s,finished,85.4195,85.4195,0.0,2.46
B,16,1223,1,qpso cold,raw,80.4931,69.1315,16.4346,0.29
B,16,1223,1,qpso cold,finished,80.4931,69.1315,16.4346,0.29
B,16,1223,1,pso cold,raw,101.8451,69.1315,47.3208,0.28
B,16,1223,1,pso cold,finished,81.4835,69.1315,17.8674,0.28
B,16,1223,1,ga cold,raw,90.658,69.1315,31.1385,1.68
B,16,1223,1,ga cold,finished,90.658,69.1315,31.1385,1.68
B,16,1223,1,qpso warm,raw,74.4526,69.1315,7.697,0.32
B,16,1223,1,qpso warm,finished,74.4526,69.1315,7.697,0.32
B,16,1223,1,route search 3 s,finished,69.1315,69.1315,0.0,2.87
B,16,1224,1,qpso cold,raw,87.6481,80.1816,9.3121,0.29
B,16,1224,1,qpso cold,finished,85.1144,80.1816,6.152,0.29
B,16,1224,1,pso cold,raw,104.0244,80.1816,29.736,0.23
B,16,1224,1,pso cold,finished,80.9819,80.1816,0.9982,0.23
B,16,1224,1,ga cold,raw,105.7688,80.1816,31.9115,1.49
B,16,1224,1,ga cold,finished,102.5597,80.1816,27.9093,1.49
B,16,1224,1,qpso warm,raw,80.9819,80.1816,0.9982,0.3
B,16,1224,1,qpso warm,finished,80.9819,80.1816,0.9982,0.3
B,16,1224,1,route search 3 s,finished,80.1816,80.1816,0.0,2.69
B,16,1225,1,qpso cold,raw,103.6499,92.1261,12.5087,0.27
B,16,1225,1,qpso cold,finished,101.4275,92.1261,10.0964,0.27
B,16,1225,1,pso cold,raw,99.9832,92.1261,8.5287,0.25
B,16,1225,1,pso cold,finished,99.9832,92.1261,8.5287,0.25
B,16,1225,1,ga cold,raw,94.9028,92.1261,3.014,1.53
B,16,1225,1,ga cold,finished,94.9028,92.1261,3.014,1.53
B,16,1225,1,qpso warm,raw,93.6069,92.1261,1.6073,0.33
B,16,1225,1,qpso warm,finished,93.6069,92.1261,1.6073,0.33
B,16,1225,1,route search 3 s,finished,92.1261,92.1261,0.0,2.83
B,16,1226,1,qpso cold,raw,115.2027,111.891,2.9597,0.29
B,16,1226,1,qpso cold,finished,115.2027,111.891,2.9597,0.29
B,16,1226,1,pso cold,raw,120.8435,111.891,8.0011,0.23
B,16,1226,1,pso cold,finished,112.598,111.891,0.6318,0.23
B,16,1226,1,ga cold,raw,112.0761,111.891,0.1655,1.46
B,16,1226,1,ga cold,finished,112.0761,111.891,0.1655,1.46
B,16,1226,1,qpso warm,raw,112.598,111.891,0.6318,0.28
B,16,1226,1,qpso warm,finished,112.598,111.891,0.6318,0.28
B,16,1226,1,route search 3 s,finished,111.891,111.891,0.0,2.46
B,16,1227,1,qpso cold,raw,76.1952,71.5285,6.5244,0.3
B,16,1227,1,qpso cold,finished,76.1952,71.5285,6.5244,0.3
B,16,1227,1,pso cold,raw,90.2186,71.5285,26.1297,0.25
B,16,1227,1,pso cold,finished,77.6543,71.5285,8.5641,0.25
B,16,1227,1,ga cold,raw,85.7062,71.5285,19.8211,1.41
B,16,1227,1,ga cold,finished,78.2911,71.5285,9.4545,1.41
B,16,1227,1,qpso warm,raw,73.5473,71.5285,2.8224,0.25
B,16,1227,1,qpso warm,finished,73.5473,71.5285,2.8224,0.25
B,16,1227,1,route search 3 s,finished,71.5285,71.5285,0.0,3.01
B,16,1228,1,qpso cold,raw,79.4626,79.4626,0.0,0.27
B,16,1228,1,qpso cold,finished,79.4626,79.4626,0.0,0.27
B,16,1228,1,pso cold,raw,100.2614,79.4626,26.1744,0.21
B,16,1228,1,pso cold,finished,93.301,79.4626,17.4151,0.21
B,16,1228,1,ga cold,raw,80.2447,79.4626,0.9842,1.42
B,16,1228,1,ga cold,finished,80.2447,79.4626,0.9842,1.42
B,16,1228,1,qpso warm,raw,79.4626,79.4626,0.0,0.25
B,16,1228,1,qpso warm,finished,79.4626,79.4626,0.0,0.25
B,16,1228,1,route search 3 s,finished,79.4626,79.4626,0.0,2.15
B,16,1229,1,qpso cold,raw,72.7994,62.0287,17.3639,0.28
B,16,1229,1,qpso cold,finished,72.7994,62.0287,17.3639,0.28
B,16,1229,1,pso cold,raw,77.2539,62.0287,24.5454,0.23
B,16,1229,1,pso cold,finished,62.0287,62.0287,0.0,0.23
B,16,1229,1,ga cold,raw,66.2507,62.0287,6.8065,1.33
B,16,1229,1,ga cold,finished,66.2507,62.0287,6.8065,1.33
B,16,1229,1,qpso warm,raw,62.0287,62.0287,0.0,0.24
B,16,1229,1,qpso warm,finished,62.0287,62.0287,0.0,0.24
B,16,1229,1,route search 3 s,finished,62.0287,62.0287,0.0,2.61
