nodes,weights,pair,hops,algorithm,cost,exact_cost,gap_pct,seconds,dimension
80,time,1,9,ga,13.532617177325344,13.43417422637096,0.7327800674279101,0.35242270000162534,45
80,time,2,4,dijkstra,13.719884130073572,13.719884130073572,0.0,0.00016419999883510172,0
80,time,2,4,qpso,13.719884130073572,13.719884130073572,0.0,0.05930570000055013,21
80,time,2,4,qpso cold,13.719884130073572,13.719884130073572,0.0,0.07234729999618139,21
80,time,2,4,qpso big,13.719884130073572,13.719884130073572,0.0,0.3535639999972773,21
80,time,2,4,pso,13.719884130073572,13.719884130073572,0.0,0.060211900003196206,21
80,time,2,4,ga,13.719884130073572,13.719884130073572,0.0,0.2922113000022364,21
80,time,3,4,dijkstra,6.711846368071891,6.711846368071891,0.0,0.0001773000039975159,0
80,time,3,4,qpso,6.711846368071891,6.711846368071891,0.0,0.10276889999659033,14
80,time,3,4,qpso cold,6.711846368071891,6.711846368071891,0.0,0.10419009999895934,14
80,time,3,4,qpso big,6.711846368071891,6.711846368071891,0.0,0.35574569999880623,14
80,time,3,4,pso,6.711846368071891,6.711846368071891,0.0,0.062382600001001265,14
80,time,3,4,ga,6.711846368071891,6.711846368071891,0.0,0.33394919999409467,14
80,time,4,8,dijkstra,13.40973667641016,13.40973667641016,0.0,0.00018180000188294798,0
80,time,4,8,qpso,13.40973667641016,13.40973667641016,0.0,0.16640760000154842,64
80,time,4,8,qpso cold,13.919312066541373,13.40973667641016,3.8000402426069706,0.20914410000114003,64
80,time,4,8,qpso big,13.40973667641016,13.40973667641016,0.0,0.688358799998241,64
80,time,4,8,pso,13.40973667641016,13.40973667641016,0.0,0.18103439999686088,64
80,time,4,8,ga,13.40973667641016,13.40973667641016,0.0,0.3994528999974136,64
80,time,5,9,dijkstra,13.668358704568211,13.668358704568211,0.0,0.00018780000391416252,0
80,time,5,9,qpso,13.668358704568211,13.668358704568211,0.0,0.17336449999856995,33
80,time,5,9,qpso cold,13.668358704568211,13.668358704568211,0.0,0.14798770000197692,33
80,time,5,9,qpso big,13.668358704568211,13.668358704568211,0.0,0.7270843000005698,33
80,time,5,9,pso,13.668358704568211,13.668358704568211,0.0,0.17515170000115177,33
80,time,5,9,ga,13.668358704568211,13.668358704568211,0.0,0.39283350000187056,33
80,time,6,8,dijkstra,16.076399946979308,16.076399946979308,0.0,0.00018049999926006421,0
80,time,6,8,qpso,16.076399946979308,16.076399946979308,0.0,0.1357480000006035,70
80,time,6,8,qpso cold,16.076399946979308,16.076399946979308,0.0,0.15173070000309963,70
80,time,6,8,qpso big,16.076399946979308,16.076399946979308,0.0,0.6403973000051337,70
80,time,6,8,pso,16.076399946979308,16.076399946979308,0.0,0.15921330000128364,70
80,time,6,8,ga,16.076399946979308,16.076399946979308,0.0,0.38848670000152197,70
80,time,7,8,dijkstra,19.0947458112362,19.0947458112362,0.0,0.000247199997829739,0
80,time,7,8,qpso,20.013615992234286,19.0947458112362,4.812162414109644,0.16670809999777703,39
80,time,7,8,qpso cold,19.0947458112362,19.0947458112362,0.0,0.18573689999902854,39
80,time,7,8,qpso big,19.0947458112362,19.0947458112362,0.0,1.2269556999963243,39
80,time,7,8,pso,19.0947458112362,19.0947458112362,0.0,0.12316240000654943,39
80,time,7,8,ga,19.0947458112362,19.0947458112362,0.0,0.5024641999989399,39
80,time,8,5,dijkstra,9.422950411011138,9.422950411011138,0.0,0.00022449999960372224,0
80,time,8,5,qpso,9.422950411011138,9.422950411011138,0.0,0.08933150000666501,20
80,time,8,5,qpso cold,9.422950411011138,9.422950411011138,0.0,0.10043810000206577,20
80,time,8,5,qpso big,9.422950411011138,9.422950411011138,0.0,0.37115990000165766,20
80,time,8,5,pso,9.422950411011138,9.422950411011138,0.0,0.06681919999391539,20
80,time,8,5,ga,9.422950411011138,9.422950411011138,0.0,0.33013059999939287,20
80,time,9,8,dijkstra,18.42802296934579,18.42802296934579,0.0,0.00034720000257948413,0
80,time,9,8,qpso,18.42802296934579,18.42802296934579,0.0,0.15824350000184495,50
80,time,9,8,qpso cold,18.42802296934579,18.42802296934579,0.0,0.2037218000041321,50
80,time,9,8,qpso big,18.42802296934579,18.42802296934579,0.0,1.048917000000074,50
80,time,9,8,pso,18.42802296934579,18.42802296934579,0.0,0.16029249999701278,50
80,time,9,8,ga,18.42802296934579,18.42802296934579,0.0,0.4965217999997549,50
80,time,10,9,dijkstra,16.95173398585136,16.95173398585136,0.0,0.0003135999941150658,0
80,time,10,9,qpso,16.95173398585136,16.95173398585136,0.0,0.1685021000012057,52
80,time,10,9,qpso cold,17.587085427238705,16.95173398585136,3.748002664020316,0.24026299999968614,52
80,time,10,9,qpso big,16.95173398585136,16.95173398585136,0.0,0.8247498999990057,52
80,time,10,9,pso,16.95173398585136,16.95173398585136,0.0,0.1822902999992948,52
80,time,10,9,ga,16.95173398585136,16.95173398585136,0.0,0.3723669999963022,52
80,time,11,7,dijkstra,15.050329686444233,15.050329686444233,0.0,0.0001736999984132126,0
80,time,11,7,qpso,15.050329686444233,15.050329686444233,0.0,0.13775819999864325,43
80,time,11,7,qpso cold,15.050329686444233,15.050329686444233,0.0,0.13223320000543026,43
80,time,11,7,qpso big,15.050329686444233,15.050329686444233,0.0,0.584190800000215,43
80,time,11,7,pso,15.050329686444233,15.050329686444233,0.0,0.11823720000393223,43
80,time,11,7,ga,15.050329686444233,15.050329686444233,0.0,0.34278939999785507,43
80,time,12,8,dijkstra,18.789779700521432,18.789779700521432,0.0,0.0002023999986704439,0
80,time,12,8,qpso,18.789779700521432,18.789779700521432,0.0,0.134750700002769,55
80,time,12,8,qpso cold,18.789779700521432,18.789779700521432,0.0,0.14969220000057248,55
80,time,12,8,qpso big,18.789779700521432,18.789779700521432,0.0,0.6080546000011964,55
80,time,12,8,pso,18.789779700521432,18.789779700521432,0.0,0.12519330000213813,55
80,time,12,8,ga,18.789779700521432,18.789779700521432,0.0,0.39539179999701446,55
80,time,13,6,dijkstra,10.917316153592733,10.917316153592733,0.0,0.000258400003076531,0
80,time,13,6,qpso,11.775832043401538,10.917316153592733,7.863799836247114,0.12516219999815803,47
80,time,13,6,qpso cold,11.775832043401538,10.917316153592733,7.863799836247114,0.15690650000033202,47
80,time,13,6,qpso big,10.917316153592733,10.917316153592733,0.0,0.604371400004311,47
80,time,13,6,pso,11.775832043401538,10.917316153592733,7.863799836247114,0.16009800000028918,47
80,time,13,6,ga,10.917316153592733,10.917316153592733,0.0,0.42017709999345243,47
80,time,14,7,dijkstra,12.445053701589458,12.445053701589458,0.0,0.0002519999979995191,0
80,time,14,7,qpso,12.445053701589458,12.445053701589458,0.0,0.17752170000312617,56
80,time,14,7,qpso cold,12.445053701589458,12.445053701589458,0.0,0.27243520000047283,56
80,time,14,7,qpso big,12.445053701589458,12.445053701589458,0.0,0.6830878999971901,56
80,time,14,7,pso,12.445053701589458,12.445053701589458,0.0,0.13296479999553412,56
80,time,14,7,ga,12.445053701589458,12.445053701589458,0.0,0.36979290000454057,56
80,time,15,11,dijkstra,18.301728197790037,18.301728197790037,0.0,0.00022279999393504113,0
80,time,15,11,qpso,18.301728197790037,18.301728197790037,0.0,0.290594099998998,68
80,time,15,11,qpso cold,18.301728197790037,18.301728197790037,0.0,0.30236589999549324,68
80,time,15,11,qpso big,18.301728197790037,18.301728197790037,0.0,0.8862545999945723,68
80,time,15,11,pso,18.301728197790037,18.301728197790037,0.0,0.16812170000048354,68
80,time,15,11,ga,18.301728197790037,18.301728197790037,0.0,0.5630374000029406,68
80,time,16,11,dijkstra,20.702709670749446,20.702709670749446,0.0,0.00039119999564718455,0
80,time,16,11,qpso,20.834135331605477,20.702709670749446,0.634823474541213,0.15087169999605976,76
80,time,16,11,qpso cold,20.702709670749446,20.702709670749446,0.0,0.4274181000000681,76
80,time,16,11,qpso big,20.834135331605477,20.702709670749446,0.634823474541213,0.7567526000057114,76
80,time,16,11,pso,20.702709670749446,20.702709670749446,0.0,0.17684039999585366,76
80,time,16,11,ga,20.833099804993044,20.702709670749446,0.6298215852769462,0.36944840000069235,76
80,time,17,12,dijkstra,14.907144832373039,14.907144832373039,0.0,0.00019869999960064888,0
80,time,17,12,qpso,15.204543450723628,14.907144832373039,1.995007237769269,0.1294768000007025,76
80,time,17,12,qpso cold,15.204543450723628,14.907144832373039,1.995007237769269,0.1158244999969611,76
80,time,17,12,qpso big,15.204543450723628,14.907144832373039,1.995007237769269,0.6656870000006165,76
80,time,17,12,pso,15.204543450723628,14.907144832373039,1.995007237769269,0.14441930000612047,76
80,time,17,12,ga,15.204543450723628,14.907144832373039,1.995007237769269,0.32947669999703066,76
80,time,18,4,dijkstra,8.476743047796626,8.476743047796626,0.0,0.00018269999418407679,0
80,time,18,4,qpso,9.551113418916806,8.476743047796626,12.674329811134749,0.11339159999624826,23
80,time,18,4,qpso cold,9.551113418916806,8.476743047796626,12.674329811134749,0.10574199999973644,23
80,time,18,4,qpso big,8.476743047796626,8.476743047796626,0.0,0.4005562000020291,23
80,time,18,4,pso,8.476743047796626,8.476743047796626,0.0,0.08024169999407604,23
80,time,18,4,ga,8.476743047796626,8.476743047796626,0.0,0.32408939999731956,23
80,time,19,7,dijkstra,11.827521215435116,11.827521215435116,0.0,0.0002860999957192689,0
80,time,19,7,qpso,11.827521215435116,11.827521215435116,0.0,0.1572987999970792,61
80,time,19,7,qpso cold,12.09431733495573,11.827521215435116,2.2557230264989063,0.17393599999923026,61
80,time,19,7,qpso big,11.827521215435116,11.827521215435116,0.0,0.7796395999976085,61
80,time,19,7,pso,11.827521215435116,11.827521215435116,0.0,0.1422625000050175,61
80,time,19,7,ga,12.09431733495573,11.827521215435116,2.2557230264989063,0.3744259000013699,61
80,time,20,7,dijkstra,10.17824936631234,10.17824936631234,0.0,0.00025520000053802505,0
80,time,20,7,qpso,10.17824936631234,10.17824936631234,0.0,0.16923889999452513,40
80,time,20,7,qpso cold,10.17824936631234,10.17824936631234,0.0,0.1385941999978968,40
80,time,20,7,qpso big,10.17824936631234,10.17824936631234,0.0,1.0469253000046592,40
80,time,20,7,pso,10.17824936631234,10.17824936631234,0.0,0.2054132999983267,40
80,time,20,7,ga,10.17824936631234,10.17824936631234,0.0,0.43142900000384543,40
80,time,21,5,dijkstra,7.427816322137821,7.427816322137821,0.0,0.00016360000154236332,0
80,time,21,5,qpso,7.427816322137821,7.427816322137821,0.0,0.0801632000002428,25
80,time,21,5,qpso cold,7.427816322137821,7.427816322137821,0.0,0.08271160000003874,25
80,time,21,5,qpso big,7.427816322137821,7.427816322137821,0.0,0.41438660000130767,25
80,time,21,5,pso,7.427816322137821,7.427816322137821,0.0,0.09243770000466611,25
80,time,21,5,ga,7.427816322137821,7.427816322137821,0.0,0.4041801999992458,25
80,time,22,5,dijkstra,7.2972076395168175,7.2972076395168175,0.0,0.0001266999970539473,0
80,time,22,5,qpso,7.2972076395168175,7.2972076395168175,0.0,0.09492609999870183,18
80,time,22,5,qpso cold,7.2972076395168175,7.2972076395168175,0.0,0.08705509999708738,18
80,time,22,5,qpso big,7.2972076395168175,7.2972076395168175,0.0,0.4266769000023487,18
80,time,22,5,pso,7.2972076395168175,7.2972076395168175,0.0,0.07905079999909503,18
80,time,22,5,ga,7.2972076395168175,7.2972076395168175,0.0,0.34999459999380633,18
80,time,23,8,dijkstra,15.514963316781893,15.514963316781893,0.0,0.00014240000018617138,0
80,time,23,8,qpso,15.514963316781893,15.514963316781893,0.0,0.19566399999894202,31
80,time,23,8,qpso cold,15.7599880281052,15.514963316781893,1.5792799913247217,0.18267969999578781,31
80,time,23,8,qpso big,15.514963316781893,15.514963316781893,0.0,0.8366416999997455,31
80,time,23,8,pso,16.750125189061446,15.514963316781893,7.961100822865174,0.152941300002567,31
80,time,23,8,ga,16.29650422687558,15.514963316781893,5.037336499844166,0.38009690000035334,31
80,time,24,9,dijkstra,15.461429900104893,15.461429900104893,0.0,0.00034830000367946923,0
80,time,24,9,qpso,15.461429900104893,15.461429900104893,0.0,0.1894310999996378,53
80,time,24,9,qpso cold,15.461429900104893,15.461429900104893,0.0,0.1900471999979345,53
80,time,24,9,qpso big,15.461429900104893,15.461429900104893,0.0,0.8305146999991848,53
80,time,24,9,pso,16.303625634874756,15.461429900104893,5.447075336571228,0.14306799999758368,53
80,time,24,9,ga,15.461429900104893,15.461429900104893,0.0,0.3963348000033875,53
80,time,25,11,dijkstra,14.191730203389273,14.191730203389273,0.0,0.0002609000002848916,0
80,time,25,11,qpso,14.191730203389273,14.191730203389273,0.0,0.29142809999757446,47
80,time,25,11,qpso cold,14.191730203389273,14.191730203389273,0.0,0.3216227000011713,47
80,time,25,11,qpso big,14.191730203389273,14.191730203389273,0.0,0.8864009000026272,47
80,time,25,11,pso,15.725231733724247,14.191730203389273,10.805599517166288,0.16525829999591224,47
80,time,25,11,ga,14.191730203389273,14.191730203389273,0.0,0.4522450999938883,47
80,time,26,9,dijkstra,14.72410013737659,14.72410013737659,0.0,0.00036079999699722975,0
80,time,26,9,qpso,14.72410013737659,14.72410013737659,0.0,0.15417529999831459,47
80,time,26,9,qpso cold,15.810721877227326,14.72410013737659,7.37988555981351,0.14069670000026235,47
80,time,26,9,qpso big,15.810721877227326,14.72410013737659,7.37988555981351,0.734028799997759,47
80,time,26,9,pso,15.069388867018494,14.72410013737659,2.345058281459262,0.148488399994676,47
80,time,26,9,ga,15.292703310877508,14.72410013737659,3.8617176479093596,0.37382549999892944,47
80,time,27,8,dijkstra,11.73881148460645,11.73881148460645,0.0,0.00031429999944521114,0
80,time,27,8,qpso,11.739847011218886,11.73881148460645,0.00882139230019185,0.332322700000077,43
80,time,27,8,qpso cold,11.739847011218886,11.73881148460645,0.00882139230019185,0.29783750000206055,43
80,time,27,8,qpso big,11.73881148460645,11.73881148460645,0.0,1.1450859999968088,43
80,time,27,8,pso,11.739847011218886,11.73881148460645,0.00882139230019185,0.3161197999943397,43
80,time,27,8,ga,11.739847011218886,11.73881148460645,0.00882139230019185,0.6123891000024742,43
80,time,28,7,dijkstra,14.452642435490322,14.452642435490322,0.0,0.0002897000013035722,0
80,time,28,7,qpso,14.452642435490322,14.452642435490322,0.0,0.16341860000102315,55
80,time,28,7,qpso cold,14.452642435490322,14.452642435490322,0.0,0.1610341999985394,55
80,time,28,7,qpso big,15.459791395558996,14.452642435490322,6.968614663817397,1.2206340999982785,55
80,time,28,7,pso,14.452642435490322,14.452642435490322,0.0,0.12746879999758676,55
80,time,28,7,ga,14.452642435490322,14.452642435490322,0.0,0.4370303000032436,55
80,time,29,7,dijkstra,17.15133434410123,17.15133434410123,0.0,0.00020819999917875975,0
80,time,29,7,qpso,17.15133434410123,17.15133434410123,0.0,0.1750391999958083,57
80,time,29,7,qpso cold,18.35032630149945,17.15133434410123,6.990662844903282,0.23787849999644095,57
80,time,29,7,qpso big,17.15133434410123,17.15133434410123,0.0,0.6920526999965659,57
80,time,29,7,pso,17.15133434410123,17.15133434410123,0.0,0.1196875000023283,57
80,time,29,7,ga,17.15133434410123,17.15133434410123,0.0,0.3902319999979227,57
80,time,30,5,dijkstra,7.904709329737658,7.904709329737658,0.0,0.00025689999893074855,0
80,time,30,5,qpso,7.904709329737658,7.904709329737658,0.0,0.11444390000542626,19
80,time,30,5,qpso cold,7.904709329737658,7.904709329737658,0.0,0.10032249999494525,19
80,time,30,5,qpso big,7.904709329737658,7.904709329737658,0.0,0.38885170000139624,19
80,time,30,5,pso,7.904709329737658,7.904709329737658,0.0,0.13338000000658212,19
80,time,30,5,ga,7.904709329737658,7.904709329737658,0.0,0.35640219999913825,19
80,time,31,8,dijkstra,16.076399946979308,16.076399946979308,0.0,0.00026619999698596075,0
80,time,31,8,qpso,16.076399946979308,16.076399946979308,0.0,0.1522696999963955,70
80,time,31,8,qpso cold,16.076399946979308,16.076399946979308,0.0,0.13054289999854518,70
80,time,31,8,qpso big,16.076399946979308,16.076399946979308,0.0,0.8436409999994794,70
80,time,31,8,pso,16.076399946979308,16.076399946979308,0.0,0.16129499999806285,70
80,time,31,8,ga,16.076399946979308,16.076399946979308,0.0,0.38020440000400413,70
80,time,32,6,dijkstra,12.529550792247596,12.529550792247596,0.0,0.00015010000061010942,0
80,time,32,6,qpso,12.529550792247596,12.529550792247596,0.0,0.10299850000592414,19
80,time,32,6,qpso cold,12.529550792247596,12.529550792247596,0.0,0.09701160000258824,19
80,time,32,6,qpso big,12.529550792247596,12.529550792247596,0.0,0.49431409999669995,19
80,time,32,6,pso,12.529550792247596,12.529550792247596,0.0,0.08967800000391435,19
80,time,32,6,ga,12.529550792247596,12.529550792247596,0.0,0.39968129999761004,19
80,time,33,9,dijkstra,11.947892796748464,11.947892796748464,0.0,0.0002769999991869554,0
80,time,33,9,qpso,11.947892796748464,11.947892796748464,0.0,0.15778100000170525,27
80,time,33,9,qpso cold,11.947892796748464,11.947892796748464,0.0,0.1225311000016518,27
80,time,33,9,qpso big,11.947892796748464,11.947892796748464,0.0,0.7406745999978739,27
80,time,33,9,pso,11.947892796748464,11.947892796748464,0.0,0.13155889999325154,27
80,time,33,9,ga,11.947892796748464,11.947892796748464,0.0,0.434512599997106,27
80,time,34,10,dijkstra,18.651007586212753,18.651007586212753,0.0,0.0017691999964881688,0
80,time,34,10,qpso,18.651007586212753,18.651007586212753,0.0,0.19473529999959283,75
80,time,34,10,qpso cold,25.571181585134827,18.651007586212753,37.103486055292926,0.46315860000322573,75
80,time,34,10,qpso big,18.651007586212753,18.651007586212753,0.0,0.7307763999997405,75
80,time,34,10,pso,19.21961075971367,18.651007586212753,3.0486458754177033,0.1460088000021642,75
80,time,34,10,ga,19.32006944493892,18.651007586212753,3.5872692434094144,0.42430339999555144,75
80,time,35,6,dijkstra,8.848826193112092,8.848826193112092,0.0,0.00020960000256309286,0
80,time,35,6,qpso,8.848826193112092,8.848826193112092,0.0,0.13098479999462143,26
80,time,35,6,qpso cold,8.848826193112092,8.848826193112092,0.0,0.1243837000001804,26
80,time,35,6,qpso big,8.848826193112092,8.848826193112092,0.0,0.5520405999996001,26
80,time,35,6,pso,10.462087055971221,8.848826193112092,18.231354392686427,0.09546450000198092,26
80,time,35,6,ga,9.71721643235356,8.848826193112092,9.813620702793557,0.3529853000000003,26
80,time,36,8,dijkstra,16.322058751578197,16.322058751578197,0.0,0.00034079999750247225,0
80,time,36,8,qpso,16.322058751578197,16.322058751578197,0.0,0.3133259000023827,56
80,time,36,8,qpso cold,16.322058751578197,16.322058751578197,0.0,0.26211110000440385,56
80,time,36,8,qpso big,16.322058751578197,16.322058751578197,0.0,0.727711299994553,56
80,time,36,8,pso,16.322058751578197,16.322058751578197,0.0,0.2838410999975167,56
80,time,36,8,ga,16.322058751578197,16.322058751578197,0.0,0.4232121000022744,56
80,time,37,9,dijkstra,17.787500368959346,17.787500368959346,0.0,0.00034750000486383215,0
80,time,37,9,qpso,17.787500368959346,17.787500368959346,0.0,0.19722490000276593,75
80,time,37,9,qpso cold,21.21088984249075,17.787500368959346,19.24604021094218,0.17243520000192802,75
80,time,37,9,qpso big,17.787500368959346,17.787500368959346,0.0,0.7481858999963151,75
80,time,37,9,pso,17.787500368959346,17.787500368959346,0.0,0.16758280000067316,75
80,time,37,9,ga,17.787500368959346,17.787500368959346,0.0,0.373094200003834,75
80,time,38,8,dijkstra,12.696951349818724,12.696951349818724,0.0,0.000225499999942258,0
80,time,38,8,qpso,12.696951349818724,12.696951349818724,0.0,0.21939299999939976,44
80,time,38,8,qpso cold,12.696951349818724,12.696951349818724,0.0,0.1885887999960687,44
80,time,38,8,qpso big,12.696951349818724,12.696951349818724,0.0,0.8090019000010216,44
80,time,38,8,pso,12.696951349818724,12.696951349818724,0.0,0.11737030000222148,44
80,time,38,8,ga,12.696951349818724,12.696951349818724,0.0,0.4778156000029412,44
80,time,39,7,dijkstra,13.672232396585041,13.672232396585041,0.0,0.0003186000030837022,0
80,time,39,7,qpso,13.672232396585041,13.672232396585041,0.0,0.149132999998983,37
80,time,39,7,qpso cold,13.672232396585041,13.672232396585041,0.0,0.13980860000447137,37
80,time,39,7,qpso big,13.672232396585041,13.672232396585041,0.0,0.6082929999975022,37
80,time,39,7,pso,13.672232396585041,13.672232396585041,0.0,0.10866810000152327,37
80,time,39,7,ga,13.672232396585041,13.672232396585041,0.0,0.3496822000015527,37
80,time,40,8,dijkstra,17.862182366847776,17.862182366847776,0.0,0.00024529999791411683,0
80,time,40,8,qpso,17.862182366847776,17.862182366847776,0.0,0.22161870000127237,53
80,time,40,8,qpso cold,18.575866125804172,17.862182366847776,3.9955014695236435,0.1779385000045295,53
80,time,40,8,qpso big,17.862182366847776,17.862182366847776,0.0,1.0748149999999441,53
80,time,40,8,pso,17.862182366847776,17.862182366847776,0.0,0.21489889999793377,53
80,time,40,8,ga,17.862182366847776,17.862182366847776,0.0,0.3838093000013032,53
80,time,41,7,dijkstra,12.737668775441161,12.737668775441161,0.0,0.0003719000014825724,0
80,time,41,7,qpso,12.737668775441161,12.737668775441161,0.0,0.1539113999970141,39
80,time,41,7,qpso cold,13.309866237469167,12.737668775441161,4.492167853596809,0.16789950000384124,39
80,time,41,7,qpso big,12.737668775441161,12.737668775441161,0.0,0.6636835999961477,39
80,time,41,7,pso,12.737668775441161,12.737668775441161,0.0,0.2127388000008068,39
80,time,41,7,ga,13.159098580523318,12.737668775441161,3.3085316670715614,0.36467830000037793,39
80,time,42,7,dijkstra,12.154832812497842,12.154832812497842,0.0,0.0003028999999514781,0
80,time,42,7,qpso,12.154832812497842,12.154832812497842,0.0,0.14717489999748068,37
80,time,42,7,qpso cold,12.154832812497842,12.154832812497842,0.0,0.30489919999672566,37
80,time,42,7,qpso big,12.154832812497842,12.154832812497842,0.0,1.3585706999947433,37
80,time,42,7,pso,12.154832812497842,12.154832812497842,0.0,0.13693290000082925,37
80,time,42,7,ga,12.154832812497842,12.154832812497842,0.0,0.38109199999598786,37
80,time,43,5,dijkstra,10.527883897566014,10.527883897566014,0.0,0.00017379999917466193,0
80,time,43,5,qpso,10.527883897566014,10.527883897566014,0.0,0.06861539999954402,11
80,time,43,5,qpso cold,10.527883897566014,10.527883897566014,0.0,0.0656167999986792,11
80,time,43,5,qpso big,10.527883897566014,10.527883897566014,0.0,0.2879257000022335,11
80,time,43,5,pso,10.527883897566014,10.527883897566014,0.0,0.06202889999985928,11
80,time,43,5,ga,10.527883897566014,10.527883897566014,0.0,0.31011669999861624,11
80,time,44,5,dijkstra,11.703058875515474,11.703058875515474,0.0,0.0001370999962091446,0
80,time,44,5,qpso,11.703058875515474,11.703058875515474,0.0,0.10761869999987539,46
80,time,44,5,qpso cold,11.703058875515474,11.703058875515474,0.0,0.13373280000087107,46
80,time,44,5,qpso big,11.703058875515474,11.703058875515474,0.0,0.5550599999987753,46
80,time,44,5,pso,11.703058875515474,11.703058875515474,0.0,0.10577979999652598,46
80,time,44,5,ga,11.703058875515474,11.703058875515474,0.0,0.40638059999764664,46
80,time,45,7,dijkstra,12.737668775441161,12.737668775441161,0.0,0.0003214999960619025,0
80,time,45,7,qpso,12.737668775441161,12.737668775441161,0.0,0.1297606000007363,39
80,time,45,7,qpso cold,13.159098580523318,12.737668775441161,3.3085316670715614,0.16279989999748068,39
80,time,45,7,qpso big,12.737668775441161,12.737668775441161,0.0,0.6777366000023903,39
80,time,45,7,pso,12.737668775441161,12.737668775441161,0.0,0.11159780000161845,39
80,time,45,7,ga,12.737668775441161,12.737668775441161,0.0,0.3924313000024995,39
80,time,46,7,dijkstra,14.010093836529263,14.010093836529263,0.0,0.00020349999977042899,0
80,time,46,7,qpso,14.864769460111022,14.010093836529263,6.100427545697929,0.20390029999543913,48
80,time,46,7,qpso cold,14.010093836529263,14.010093836529263,0.0,0.2600345000028028,48
80,time,46,7,qpso big,14.010093836529263,14.010093836529263,0.0,0.8592426999966847,48
80,time,46,7,pso,14.010093836529263,14.010093836529263,0.0,0.21988430000055814,48
80,time,46,7,ga,14.010093836529263,14.010093836529263,0.0,0.35227540000050794,48
80,time,47,4,dijkstra,7.248634629390598,7.248634629390598,0.0,0.00015269999857991934,0
80,time,47,4,qpso,7.248634629390598,7.248634629390598,0.0,0.09222299999964889,22
80,time,47,4,qpso cold,7.248634629390598,7.248634629390598,0.0,0.09247979999781819,22
80,time,47,4,qpso big,7.248634629390598,7.248634629390598,0.0,0.350279700003739,22
80,time,47,4,pso,7.248634629390598,7.248634629390598,0.0,0.07545189999655122,22
80,time,47,4,ga,7.248634629390598,7.248634629390598,0.0,0.3242729999983567,22
80,time,48,10,dijkstra,17.25652023969872,17.25652023969872,0.0,0.00022760000138077885,0
80,time,48,10,qpso,17.25652023969872,17.25652023969872,0.0,0.20522060000075726,69
80,time,48,10,qpso cold,18.755557632596428,17.25652023969872,8.686788367965198,0.2621877999990829,69
80,time,48,10,qpso big,17.25652023969872,17.25652023969872,0.0,0.8291943000003812,69
80,time,48,10,pso,18.170412142841545,17.25652023969872,5.295922297476942,0.15627640000457177,69
80,time,48,10,ga,17.601808969340624,17.25652023969872,2.0009174784123953,0.36643289999483386,69
80,time,49,8,dijkstra,12.70522429341963,12.70522429341963,0.0,0.0002840000015567057,0
80,time,49,8,qpso,12.70522429341963,12.70522429341963,0.0,0.1412507999993977,42
80,time,49,8,qpso cold,12.70522429341963,12.70522429341963,0.0,0.18116890000237618,42
80,time,49,8,qpso big,12.70522429341963,12.70522429341963,0.0,0.5899338000017451,42
80,time,49,8,pso,12.70522429341963,12.70522429341963,0.0,0.12547369999811053,42
80,time,49,8,ga,12.70522429341963,12.70522429341963,0.0,0.36803430000145454,42
160,time,0,17,dijkstra,17.15720722855593,17.15720722855593,0.0,0.00039670000114711,0
160,time,0,17,qpso,17.670459940584163,17.15720722855593,2.991470028840074,1.306035299996438,119
160,time,0,17,qpso cold,23.031461815653667,17.15720722855593,34.23782500756189,1.275077300000703,119
160,time,0,17,qpso big,17.324360273690676,17.15720722855593,0.974243901749593,1.286470899998676,119
160,time,0,17,pso,17.884527449043798,17.15720722855593,4.239152740880457,0.6285863000011886,119
160,time,0,17,ga,17.724159635902794,17.15720722855593,3.304456254414449,1.3876902999982121,119
160,time,1,9,dijkstra,13.163445802380723,13.163445802380723,0.0,0.00028049999673385173,0
160,time,1,9,qpso,13.163445802380723,13.163445802380723,0.0,0.5129507000019657,91
160,time,1,9,qpso cold,13.163445802380723,13.163445802380723,0.0,0.4879856000043219,91
160,time,1,9,qpso big,13.163445802380723,13.163445802380723,0.0,2.0817156999983126,91
160,time,1,9,pso,13.163445802380723,13.163445802380723,0.0,0.18470779999915976,91
160,time,1,9,ga,13.163445802380723,13.163445802380723,0.0,0.4350355999995372,91
160,time,2,9,dijkstra,10.144919303048399,10.144919303048399,0.0,0.0002738999974098988,0
160,time,2,9,qpso,10.144919303048399,10.144919303048399,0.0,0.17293319999589585,65
160,time,2,9,qpso cold,10.144919303048399,10.144919303048399,0.0,0.19544370000221534,65
160,time,2,9,qpso big,10.980184456927361,10.144919303048399,8.23333462719588,0.7408329999962007,65
160,time,2,9,pso,12.098917570221767,10.144919303048399,19.26085569341316,0.2073930999977165,65
160,time,2,9,ga,10.144919303048399,10.144919303048399,0.0,0.4098121999995783,65
160,time,3,9,dijkstra,9.171801300519464,9.171801300519464,0.0,0.00027639999461825937,0
160,time,3,9,qpso,9.171801300519464,9.171801300519464,0.0,0.16197639999882085,48
160,time,3,9,qpso cold,9.171801300519464,9.171801300519464,0.0,0.13536369999928866,48
160,time,3,9,qpso big,9.171801300519464,9.171801300519464,0.0,0.7423555999994278,48
160,time,3,9,pso,9.300001181599418,9.171801300519464,1.397761212649618,0.11093290000280831,48
160,time,3,9,ga,9.703297659173364,9.171801300519464,5.7948961304231235,0.41205099999933736,48
160,time,4,16,dijkstra,16.515010007089717,16.515010007089717,0.0,0.0003313999986858107,0
